plateifu,log(N/Ha),log(O/Hb),EW(Ha),KL_Calc,comparison,Classification
8719-6102,-0.523175128,-0.112632156,3.343141258,0.5758082197161103,lower,Unclassified
8719-6103,0.022369432,0.319993308,15.42958975,-0.172730884813032,higher,AGN
8719-6104,-0.548227996,-0.304157096,13.00808334,0.5909200273452312,lower,SFG
8719-9101,-1.045006516,0.380433514,16.44064856,0.7873614677179381,lower,SFG
8719-9102,-0.259197636,-0.097319203,7.743579149,0.35346410097248304,lower,SFG
8720-12701,-0.012767721,0.12368263,3.706379294,-0.07354760988670161,higher,Unclassified
8720-12702,0.073202551,0.223227528,1.148657262,-0.34730827034626444,higher,Passive
8720-12703,-0.200213293,0.032976296,1.45640406,0.279841985572196,lower,Passive
8720-12704,-0.7308686,0.042888196,11.44897795,0.6820343491369496,lower,SFG
8720-12705,0.273166227,-0.037340212,0.159414947,-1.90906166356929,higher,Passive
8720-1901,-0.261651188,0.991155028,9.747601748,0.35626937807965386,higher,AGN
8720-1902,-0.468071101,-0.238385278,92.5209198,0.5397294614984627,lower,SFG
8720-3701,-0.202230758,0.027861206,9.415052891,0.2825735058377081,lower,SFG
8720-3702,0.202874049,0.078552726,1.340727061,-1.09356697549015,higher,Passive
8720-3703,0.124023224,0.264859429,4.565027833,-0.573124123683955,higher,Unclassified
8720-3704,0.09079727,0.318854244,0.624197878,-0.4186382078525648,higher,Passive
8720-6101,0.118023863,0.576570908,1.023911878,-0.5430720349374141,higher,Passive
8720-6102,-0.53110611,-0.300670469,5.749750614,0.5806739816022098,lower,Unclassified
8720-6103,-0.723165533,0.147854432,12.33035517,0.6787549270164845,lower,SFG
8720-6104,-0.954687972,0.185014681,7.430092573,0.7618360707828029,lower,SFG
8720-9101,0.134755375,0.337518151,0.272171222,-0.6295668312355496,higher,Passive
8720-9102,-0.064355721,0.237187541,1.528858423,0.048438347289632366,higher,Passive
8721-12701,0.481502178,-0.061439522,1.288178295,54.223434189594215,lower,Passive
8721-12702,-0.477740154,-0.395605938,9.646823645,0.546363664211699,lower,SFG
8721-12703,0.254116951,0.004930131,6.768673539,-1.635603968563553,higher,AGN
8721-12704,0.015908811,0.205195041,0.8587569,-0.15334251528496412,higher,Passive
8721-12705,-0.513798331,-0.617633794,3.659992516,0.5699542235653579,lower,Unclassified
8721-1901,0.061167774,-0.020102311,2.079641014,-0.30205459160648473,higher,Passive
8721-1902,-0.885186049,-0.082890105,0.330523804,0.7398773024928033,lower,Passive
8721-3701,-0.347460639,-0.409234442,11.07653832,0.4437867012823843,lower,SFG
8721-3702,-0.63112385,-0.099390408,5.753857255,0.6360205362003556,lower,Unclassified
8721-3703,0.019297078,0.531406526,2.639482439,-0.16344141389879896,higher,Passive
8721-3704,-0.258854755,0.881937205,0.783144191,0.3530705626664944,higher,Passive
8721-6101,-0.531810712,-0.117640174,40.04556751,0.5811025379413192,lower,SFG
8721-6102,-0.342586957,-0.235327233,19.26899099,0.4393111109584299,lower,SFG
8721-6103,0.197582831,0.24029471,6.902190447,-1.049212756814164,higher,AGN
8721-6104,0.2734687,0.427666826,2.014832318,-1.913831298118926,higher,Passive
8721-9101,-0.420865557,-0.471722361,2.894652635,0.5052726635271633,lower,Passive
8721-9102,-0.481862616,-0.040411164,1.126534358,0.5491512159985911,lower,Passive
8722-12701,0.350145781,0.259281213,2.027868599,-3.899516289785344,higher,Passive
8722-12702,0.126958142,0.28483607,3.163262904,-0.5882086523097134,higher,Unclassified
8722-12703,-0.426221799,-0.539425135,11.44454503,0.5093649153807293,lower,SFG
8722-12704,-0.429546089,-0.475577386,5.762941122,0.5118802155227868,lower,Unclassified
8722-12705,-0.433196497,-0.559908871,19.73267746,0.5146209412612457,lower,SFG
8722-1901,0.053165474,-0.008383327,10.13055992,-0.2734104469551546,higher,AGN
8722-1902,-0.521150539,-0.34830019,6.386237502,0.5745536313631565,lower,SFG
8722-3701,-1.046970838,0.434661314,114.389534,0.787882843414291,lower,SFG
8722-3702,0.22754456,0.327193129,2.150584996,-1.3259262254540465,higher,Passive
8722-3703,-0.616176191,-0.057807755,8.892622471,0.6283968226753369,lower,SFG
8722-3704,0.063211767,-0.075130071,0.954067931,-0.3095517335920579,higher,Passive
8722-6101,0.027233012,0.067046395,1.100624785,-0.18769982074634717,higher,Passive
8722-6102,-0.11741514,-0.665438756,0.739556059,0.1515521315981061,lower,Passive
8722-6103,0.000641373,0.16606844,2.018896312,-0.10964586759369399,higher,Passive
8722-6104,-0.07607792,0.161241113,0.681450121,0.07294329864133675,higher,Passive
8722-9101,0.263027921,0.116299427,0.854701251,-1.7572574414252276,higher,Passive
8722-9102,0.119100706,0.717115166,4.531904101,-0.5483905024328719,higher,Unclassified
8723-12701,-0.315464366,-0.287698653,13.89279413,0.4133893395999074,lower,SFG
8723-12702,-0.096784922,0.283661179,2.548954487,0.11375400910894373,higher,Passive
8723-12703,-0.341274323,-0.208103253,13.92996764,0.4380965036039972,lower,SFG
8723-12704,0.168493116,0.605997412,12.49570894,-0.8331710530363878,higher,AGN
8723-12705,0.213619289,0.391017689,12.38856649,-1.1892741568612002,higher,AGN
8723-1901,-0.21159139,-0.069232539,8.39460659,0.295035643129236,lower,SFG
8723-1902,-0.28388046,-0.27700143,35.29853535,0.3808531493175986,lower,SFG
8723-3701,-0.021156149,0.135809134,1.377287507,-0.05196755195260727,higher,Passive
8723-3702,-0.246266995,0.205069687,78.02079201,0.33836226678293335,lower,SFG
8723-3703,-0.268298553,-0.157336673,12.75755262,0.3637759778597316,lower,SFG
8723-3704,0.023004119,0.176201221,2.756613135,-0.17466581892283717,higher,Passive
8723-6101,-0.495507502,-0.592500603,24.71380997,0.5582079126921169,lower,SFG
8723-6102,-0.046456935,0.004989528,3.373984039,0.008875382126488418,lower,Unclassified
8723-6103,-0.166995014,0.134470619,2.923915684,0.23237868963916253,lower,Passive
8723-6104,0.029143805,0.661320793,41.48076057,-0.19367115381014455,higher,AGN
8723-9101,0.037517231,0.286758602,0.749217302,-0.22046081768866954,higher,Passive
8723-9102,0.129346216,0.070530124,6.070613861,-0.6006743698464247,higher,AGN
8724-12701,-0.286535057,-0.510661071,8.949370146,0.3836923552241942,lower,SFG
8724-12702,-0.313558124,-0.498295643,1.536272079,0.41149999940527704,lower,Passive
8724-12703,0.280225355,-0.750750239,3.641984046,-2.024338775340616,higher,Unclassified
8724-12704,-0.58142894,-0.292826136,3.929548502,0.6098371598940391,lower,Unclassified
8724-12705,-0.387613447,-0.099166798,6.535274625,0.4787238392380291,lower,SFG
8724-1901,0.06394627,0.41915083,1.033643991,-0.31226424468505676,higher,Passive
8724-1902,-0.433404705,-0.611051294,20.17588329,0.5147765961103777,lower,SFG
8724-3701,0.227727194,0.191300291,0.586397514,-1.3278228216005394,higher,Passive
8724-3702,0.037768803,0.255658487,3.210339129,-0.22128174975301484,higher,Unclassified
8724-3703,-0.489916371,0.522063071,0.19453413,0.5545279751146155,lower,Passive
8724-3704,-0.478728593,-0.656269701,8.170473814,0.5470342408769374,lower,SFG
8724-6101,0.478400572,0.65839856,1.02260153,73.8041029444181,lower,Passive
8724-6102,-0.232061568,0.319190862,0.601841643,0.32113033414186254,lower,Passive
8724-6103,-0.53996632,-0.074132459,13.32800174,0.586019463302499,lower,SFG
8724-6104,0.109396917,0.427913806,1.048647553,-0.5016106066680524,higher,Passive
8724-9101,-0.5321895,-0.245555451,15.96096802,0.5813326771034819,lower,SFG
8724-9102,-0.537564567,-0.309988218,12.75779009,0.5845797421040114,lower,SFG
8725-12701,-0.201883347,-0.018399091,4.198109984,0.2821043024452278,lower,Unclassified
8725-12702,-0.38802999,-0.355237345,4.801002383,0.47906913848081223,lower,Unclassified
8725-12703,0.146679585,0.266469103,0.902874619,-0.6966733175509503,higher,Passive
8725-12704,0.190937664,-0.297604452,0.479852572,-0.9958915421678407,higher,Passive
8725-12705,-0.168150079,0.07093176,2.396721005,0.23411200425472323,lower,Passive
8725-1901,0.005882215,0.097760904,1.851914555,-0.12432153585754113,higher,Passive
8725-1902,0.192965093,0.269542721,3.232841909,-1.0118885872746715,higher,Unclassified
8725-3701,-0.715188928,0.164453399,48.22017574,0.6753141253779921,lower,SFG
8725-3702,0.372419144,0.029770935,0.528045312,-5.061226162639935,higher,Passive
8725-3703,-0.303582265,-0.584247144,25.99080801,0.40146072292647494,lower,SFG
8725-3704,0.102742081,0.32786687,1.627386898,-0.4709580581977866,higher,Passive
8725-6101,-0.253962422,0.113197291,0.775162488,0.3474148305725183,lower,Passive
8725-6102,-0.297097525,-0.615227446,50.18452454,0.394794722809202,lower,SFG
8725-6103,-0.081672692,-0.039025847,1.534629613,0.08427189555360481,lower,Passive
8725-6104,-0.105470716,0.737613113,0.33320953,0.12999819097658483,higher,Passive
8725-9101,-1.272408259,0.512579119,145.5693092,0.8399098320676635,lower,SFG
8725-9102,-0.169857474,0.689474187,22.26108313,0.23666269476130242,higher,AGN
8936-12701,-0.015947991,-0.04385357,2.6808272,-0.06527836578709101,higher,Passive
8936-12702,0.170434911,0.195826307,1.573457927,-0.8462853429826729,higher,Passive
8936-12703,-0.937444656,0.010215234,6.870815009,0.7565904180320394,lower,SFG
8936-12704,-0.974973221,0.387193739,38.65372181,0.767846847862103,lower,SFG
8936-1901,0.274983496,0.686330954,0.104391294,-1.9379403921629117,higher,Passive
8936-3701,0.220112674,-0.072847066,0.812959015,-1.2511001940930773,higher,Passive
8936-3702,0.106407772,0.499328302,1.928376436,-0.48770362792243205,higher,Passive
8936-3703,-0.461879527,-0.180659187,2.995194942,0.535408947910066,lower,Passive
8936-3704,-0.18627477,0.495571298,1.001379177,0.2605112738068538,higher,Passive
8936-6101,-0.002598603,-0.215735474,4.51641953,-0.10073593558633531,lower,Unclassified
8936-6102,0.099029325,0.55542887,1.598307401,-0.45433482511791556,higher,Passive
8936-6103,-0.153685895,0.093916882,0.463864051,0.21194356984776752,lower,Passive
8936-6104,-1.063493373,0.485737498,108.099556,0.792215431288988,lower,SFG
8936-9101,0.046708523,-0.059120883,1.714074999,-0.25108736685005373,higher,Passive
8936-9102,0.1684077,0.362973716,2.726481497,-0.8325980570458862,higher,Passive
8937-12701,-0.348539343,-0.143141975,6.542974234,0.44477009111827137,lower,SFG
8938-12701,-0.269843138,-0.282608792,5.996392369,0.3655009019222665,lower,Unclassified
8938-12702,0.20032985,0.243356225,13.61835146,-1.0720226969874127,higher,AGN
8938-12703,-0.112372443,0.35098263,2.069133341,0.14256032916378913,higher,Passive
8938-12704,-0.234689672,-0.044312368,5.642682076,0.32437073901091595,lower,Unclassified
8938-12705,-0.547508693,-0.130500191,52.55915642,0.5904965223427333,lower,SFG
8938-1901,-0.16108415,0.035406198,1.710902065,0.2234094114073376,lower,Passive
8938-3701,-0.235114936,-0.473233511,19.52417183,0.32489281129055525,lower,SFG
8938-3702,0.085352618,0.261997946,1.61315313,-0.395868066560765,higher,Passive
8938-3703,-0.389518239,-0.666527527,10.17976713,0.4803001096175691,lower,SFG
8938-6104,0.441175322,0.217256442,0.303637303,-19.972422005199853,higher,Passive
8938-9101,-0.37612536,-0.487475265,8.701331615,0.4690666385415986,lower,SFG
8938-9102,-0.143665462,0.102584491,2.855978012,0.19597306224152455,lower,Passive
8943-12701,0.00620536,0.197282382,5.766948581,-0.1252372782919613,higher,Unclassified
8943-12702,-0.452514788,-0.281542538,5.350601196,0.5287639873801133,lower,Unclassified
8943-12703,-0.525447904,-0.196189176,8.845130622,0.5772105234750687,lower,SFG
8943-12704,-0.658228778,0.239652771,127.8777924,0.6493295155249088,lower,SFG
8943-12705,-1.041504761,-0.112540035,0.27197095,0.7864286611995659,lower,Passive
8943-1901,-0.305066043,-0.21481836,45.40384483,0.4029702939391966,lower,SFG
8943-1902,0.194434917,0.159048038,3.444812119,-1.0236331401609404,higher,Unclassified
8943-3701,0.302258686,-0.157166238,1.661538631,-2.4465519349633813,higher,Passive
8943-3702,0.00519299,0.018064803,13.9697845,-0.12237263396694487,higher,AGN
8943-3703,0.189108867,0.287593649,2.275088549,-0.981659865105105,higher,Passive
8943-3704,0.041306203,-0.035095071,0.966950178,-0.23292705019009174,higher,Passive
8943-6101,0.269411447,-0.098752283,1.429792583,-1.8510509018428394,higher,Passive
8943-6102,-0.353523417,-0.174525364,8.299828053,0.4492803223226377,lower,SFG
8943-6103,-0.81470722,0.015732849,7.485672712,0.7151836445661137,lower,SFG
8943-6104,0.138350941,-0.001141896,0.525834747,-0.6492936251328247,higher,Passive
8943-9101,-0.163133951,0.233451656,8.212391853,0.22653879398421328,higher,AGN
8943-9102,0.131490655,0.205730521,1.321387678,-0.6120181983454551,higher,Passive
8944-12701,-0.167217632,0.468528954,0.928825378,0.23271324369128565,higher,Passive
8944-12702,-0.322577943,-0.327480139,12.47696948,0.4203596064116055,lower,SFG
8944-12703,-0.473932892,-0.930195676,38.79673958,0.5437676193192768,lower,SFG
8944-12704,0.191538725,0.03595527,2.980098903,-1.0006098074139755,higher,Passive
8944-12705,-0.266329398,-0.139218027,7.342914939,0.36156641897380815,lower,SFG
8944-1901,-0.837153206,0.155989832,6.924980164,0.7233370279780349,lower,SFG
8944-1902,-0.029504681,0.458781066,1.329555273,-0.031209776810880552,higher,Passive
8944-3701,-0.68430806,-0.019589986,18.81624937,0.6615448837808513,lower,SFG
8944-3702,-0.228620679,-0.049997635,0.998596042,0.3168509244914578,lower,Passive
8944-3703,-0.414136399,-0.62845778,25.58651257,0.5000612069699439,lower,SFG
8944-3704,-0.464549635,-0.70131226,18.25753069,0.5372791843741932,lower,SFG
8944-6101,-0.584866276,-0.123268674,16.58961153,0.611727650339634,lower,SFG
8944-6102,0.398801649,-0.287656161,1.939146191,-7.377614157243615,higher,Passive
8944-6103,-0.456880616,-0.71525036,41.3486824,0.5318785661604558,lower,SFG
8944-6104,-0.693646399,0.088602264,15.52680087,0.6657857708972295,lower,SFG
8944-9101,-0.641367617,0.017758673,17.36345267,0.6411267103079538,lower,SFG
8944-9102,-0.720588342,0.050680951,15.58385825,0.6776482672631443,lower,SFG
8945-12701,-0.440799572,-0.362846911,22.92056465,0.5202587981453288,lower,SFG
8945-12702,-0.420708624,-0.562079854,24.95525169,0.5051520221499505,lower,SFG
8945-12703,-0.033255698,0.518493674,3.258547127,-0.02210748815008934,higher,Unclassified
8945-12704,-0.530605764,-0.206259269,4.478153229,0.5803692923359973,lower,Unclassified
8945-12705,-0.442763552,-0.34933164,12.70562029,0.5216998705049081,lower,SFG
8945-1901,-0.278052744,0.253406017,3.726152182,0.37454947877311706,lower,Unclassified
8945-1902,-0.348603572,-0.21921053,1.176844776,0.44482856309842733,lower,Passive
8945-3701,-0.113871797,0.262580036,0.727592483,0.14525010261798954,higher,Passive
8945-3702,-0.677274905,0.082864443,179.0013809,0.6583052881732822,lower,SFG
8945-3703,0.023863886,0.452678299,5.968394041,-0.17729572177158492,higher,Unclassified
8945-3704,0.439656937,0.278505639,3.348653018,-18.91344176525623,higher,Unclassified
8945-6101,-0.411394931,-0.336756003,11.95094776,0.4979152391903193,lower,SFG
8945-6102,0.120967456,0.077164056,5.270565629,-0.5576880322082518,higher,Unclassified
8945-6103,-0.15668205,0.149490039,21.80464792,0.2166196390976891,lower,SFG
8945-6104,0.101669152,0.254728412,2.158051193,-0.46611977197196364,higher,Passive
8945-9101,-0.466668966,-0.216151538,12.81450033,0.5387560470750132,lower,SFG
8945-9102,-0.134396959,-0.143767159,8.230846882,0.18072953475929054,lower,SFG
8946-12701,0.258733075,0.008190188,0.846022442,-1.697342635388857,higher,Passive
8946-12702,0.203474124,0.423762312,2.464241058,-1.0987083579081829,higher,Passive
8946-12703,0.15051907,0.144018318,0.651842035,-0.7193471400624758,higher,Passive
8946-12704,-0.80497152,0.134279841,5.014595747,0.7115579403687385,lower,Unclassified
8946-12705,0.028230807,0.398226808,0.99550195,-0.19081154065444328,higher,Passive
8946-1901,-0.1384903,0.303077485,3.241642237,0.18751894155091686,higher,Unclassified
8946-1902,-2.01325974,0.181495464,1.661631644,0.9443551364465805,lower,Passive
8946-3701,-0.087679218,0.533837139,20.12490892,0.0961812233426278,higher,AGN
8946-3702,-0.610627881,-0.195428329,9.927634001,0.6255133615139437,lower,SFG
8946-3703,0.115406016,0.241075041,13.16858506,-0.5302773524775877,higher,AGN
8946-3704,0.157986353,0.25829909,4.591633677,-0.7650426908089696,higher,Unclassified
8946-6101,-0.393254283,-0.634800374,38.7321558,0.48337159164723187,lower,SFG
8946-6102,-0.294075158,-0.497576639,27.19319534,0.391649217863984,lower,SFG
8946-6103,-0.762077836,0.266342607,31.08073711,0.6949014094917945,lower,SFG
8946-6104,-0.13042191,-0.361504366,1.230219364,0.17404773403422258,lower,Passive
8946-9101,-0.50817228,-0.433832689,20.53468561,0.5663879712477642,lower,SFG
8946-9102,0.069628644,-0.144675101,5.933974862,-0.3335855184405352,higher,Unclassified
8947-12701,-0.235799113,0.146172908,5.697051048,0.3257314159730319,lower,Unclassified
8947-12702,-0.60841394,-0.234466274,42.30657387,0.6243544928582803,lower,SFG
8947-12703,0.039020726,0.608980403,3.29214704,-0.2253812881498336,higher,Unclassified
8947-12704,0.13629535,0.2686647,17.02320528,-0.637963739792059,higher,AGN
8947-12705,-0.346866483,-0.412295784,5.098445535,0.443243935582065,lower,Unclassified
8947-1901,-0.29063522,-0.46591968,83.99635887,0.38803871295888703,lower,SFG
8947-1902,-0.132430293,0.148261627,3.318429887,0.1774347171980608,lower,Unclassified
8947-3701,-0.3826746,0.875731329,24.48140287,0.474603997820505,higher,AGN
8947-3702,0.029466497,0.130192161,4.615561306,-0.19468469672782196,higher,Unclassified
8947-3703,0.191298345,0.725226418,0.808427304,-0.9987204078497491,higher,Passive
8947-3704,0.128901316,0.824820706,1.665241152,-0.5983387670882954,higher,Passive
8947-6101,0.415852834,0.416105329,1.126725078,-10.075594214109016,higher,Passive
8947-6102,0.358055765,0.572555082,1.532483056,-4.259141708816003,higher,Passive
8947-6103,-0.430986466,-0.547601416,21.53959751,0.5129643029954236,lower,SFG
8947-6104,0.081696578,0.026393554,2.258972973,-0.3809364518554257,higher,Passive
8947-9101,-0.262038007,-0.525887338,63.45366859,0.3567099328628165,lower,SFG
8947-9102,0.266729292,0.191954662,7.091249347,-1.8109242649954274,higher,AGN
8948-12701,-0.433104617,-0.166279386,19.07362843,0.5145522295895869,lower,SFG
8948-12702,0.25120452,0.253661723,5.310925364,-1.5979917811830484,higher,Unclassified
8948-12703,-0.470452795,-0.658618246,18.19825792,0.5413762697680109,lower,SFG
8948-12704,-0.020706799,0.256036795,30.90069771,-0.05310484640340207,higher,AGN
8948-12705,-0.455395539,-0.572397415,32.67950153,0.5308224112910922,lower,SFG
8948-1901,0.040784034,0.138522961,12.34963775,-0.23119596734665748,higher,AGN
8948-1902,0.409917809,0.325332034,1.107345402,-8.962758909873985,higher,Passive
8948-3701,-0.660148392,-0.0048152,13.97165823,0.6502478715910078,lower,SFG
8948-3702,0.094079689,0.396341285,4.357500613,-0.4326843353510632,higher,Unclassified
8948-3703,-0.641724672,-0.138073331,32.14052582,0.6413029931209442,lower,SFG
8948-3704,0.437552149,0.643832603,1.66020453,-17.60939599081617,higher,Passive
8948-6101,-0.425331572,-0.76582771,12.50130916,0.508688160814684,lower,SFG
8948-6102,0.207625458,0.263346088,0.315319419,-1.1349206853308202,higher,Passive
8948-6103,-0.363577263,0.259210451,4.755103827,0.45821420511802036,lower,Unclassified
8948-6104,0.349798725,-0.561333427,0.68675036,-3.884821377726651,higher,Passive
8948-9101,-0.578703664,-0.041242248,23.84270668,0.6083294853063468,lower,SFG
8948-9102,-0.10506252,-0.835788361,0.498101577,0.1292457710511199,lower,Passive
8977-12701,-0.250480523,-0.164421122,4.246820569,0.3433428308928761,lower,Unclassified
8977-12702,-0.549506398,-0.139140965,46.99913406,0.5916712389479285,lower,SFG
8977-12703,0.252341229,0.440479336,1.53420341,-1.6125518898110478,higher,Passive
8977-12704,-1.084350746,0.509026204,115.263443,0.7975531847816284,lower,SFG
8977-12705,-0.794423921,-0.025382855,5.532136023,0.7075668619765063,lower,Unclassified
8977-1901,-0.631570206,0.483688322,15.18430829,0.636245008554634,lower,SFG
8977-1902,-0.396865536,-0.004447574,0.537454352,0.4863153168890082,lower,Passive
8977-3701,-0.169229187,-0.145046293,0.552164517,0.23572567647791087,lower,Passive
8977-3702,0.277852096,0.347295246,0.850756839,-1.9846378040116432,higher,Passive
8977-3703,0.229327813,0.747150175,0.839745849,-1.3445679016911085,higher,Passive
8977-3704,-0.819803207,0.273875496,218.4076042,0.7170596346098246,lower,SFG
8977-6101,0.034431179,0.100499276,1.862889051,-0.21046755091315417,higher,Passive
8977-6102,-0.405317283,-0.452588823,12.37049127,0.4931098416001458,lower,SFG
8977-6103,-0.023143028,0.087623755,22.55126572,-0.04696365022928006,higher,AGN
8977-6104,-0.414568022,-0.544098286,27.1934824,0.5003978610703157,lower,SFG
8977-9101,0.225991968,0.237267411,8.554338932,-1.3099177076269362,higher,AGN
8977-9102,-0.410068532,-0.493678604,50.75379562,0.4968721607239559,lower,SFG
8978-12701,-0.385055809,-0.179987404,6.252258301,0.4765962740918587,lower,SFG
8978-12702,-0.307310891,-0.241445087,14.16118431,0.4052432095538462,lower,SFG
8978-12703,-0.612651365,-0.069719668,23.98325968,0.6265683915246344,lower,SFG
8978-12704,-0.012713975,0.052371625,6.288823843,-0.07368829491625983,higher,AGN
8978-12705,-0.035768283,0.136732829,39.39750671,-0.016085910294220795,higher,AGN
8978-1901,-0.198030191,0.525146432,2.982007742,0.27686761733497744,higher,Passive
8978-1902,0.022743477,0.493850525,1.152618527,-0.17387054996624407,higher,Passive
8978-3701,-0.309984754,-0.650584737,124.4764957,0.4079334315552532,lower,SFG
8978-3702,0.228410554,0.410836421,1.818977326,-1.3349447362034184,higher,Passive
8978-3703,0.102170673,0.490152796,3.845550179,-0.4683778269534229,higher,Unclassified
8978-3704,-0.048454999,0.146080487,5.880128264,0.013427296146101941,higher,Unclassified
8978-6101,-0.233904052,-0.267504395,14.41785502,0.32340461918522945,lower,SFG
8978-6102,-0.047550554,0.080938698,5.635367393,0.011371177587416792,higher,Unclassified
8978-6103,0.181215446,0.345696221,3.78484875,-0.9223013386650867,higher,Unclassified
8978-6104,-0.191742087,0.479974787,7.013558269,0.2681907151086189,higher,AGN
8978-9101,0.190084777,0.272337297,14.80700564,-0.9892312453117285,higher,AGN
8978-9102,0.017404955,0.101426599,1.902020991,-0.1577832042991103,higher,Passive
8979-12701,0.20087952,0.328982335,20.00160027,-1.0766428062256725,higher,AGN
8979-12702,-0.184207123,0.013491637,0.282869976,0.25757358861713264,lower,Passive
8979-12703,-0.717092014,-0.124242408,4.712877035,0.6761392437941209,lower,Unclassified
8979-12704,0.001233822,0.339806192,1.6917997,-0.11128842187927646,higher,Passive
8979-12705,0.02708117,1.03337896,1.698158026,-0.18722751593107945,higher,Passive
8979-1901,-0.327627357,0.42589786,3.630299568,0.42523184774616496,higher,Unclassified
8979-1902,0.113668299,-0.429137828,7.893178701,-0.5218881039439149,higher,AGN
8979-3701,-0.464040495,-0.36970566,25.09207964,0.5369233900827821,lower,SFG
8979-3702,-0.068302878,-0.026759234,20.518466,0.05680895657407192,lower,SFG
8979-3703,-0.019910686,0.372014748,3.214106739,-0.05512491242128159,higher,Unclassified
8979-3704,-0.34169949,-0.175369011,27.29561329,0.4384903495504229,lower,SFG
8979-6101,-0.490684964,-0.437220598,22.48547745,0.5550363825200869,lower,SFG
8979-6102,0.065562185,0.616074808,15.4983964,-0.31826648096691956,higher,AGN
8979-6103,-0.003016496,0.379539126,1.425680697,-0.09959561697822927,higher,Passive
8979-6104,-0.2314458,-0.110741892,6.868655324,0.32036759219315303,lower,SFG
8979-9101,-0.038498169,0.055408448,2.453795016,-0.009611005875618028,higher,Passive
8979-9102,-0.27488276,-0.260323615,0.568487786,0.37107918083645797,lower,Passive
8980-12701,-0.444224031,-0.442413049,17.1301198,0.5227674844285514,lower,SFG
8980-12702,-0.32899732,-0.007563023,0.591465801,0.42654312132110783,lower,Passive
8980-12703,0.045893647,0.2191864,1.150592297,-0.24831846819799952,higher,Passive
8980-12704,-0.724665669,0.047795569,31.12898445,0.6793968950236905,lower,SFG
8980-12705,-0.553042762,-0.268502983,23.71740961,0.5937394890439585,lower,SFG
8980-1901,0.040473553,0.211187965,4.320120335,-0.2301686630951505,higher,Unclassified
8980-1902,0.020880768,0.216300681,3.520479918,-0.1682139363829338,higher,Unclassified
8980-3701,-0.309667924,0.325596761,1.84761095,0.4076156268293525,lower,Passive
8980-3702,0.197655965,0.405358898,3.946311235,-1.049814064589298,higher,Unclassified
8980-3703,-0.664391188,-0.093956347,2.317367375,0.6522666268454828,lower,Passive
8980-3704,-0.758274963,0.049854112,13.15607429,0.6933685303573187,lower,SFG
8980-6101,0.660084074,0.308607833,0.59149655,4.399106303140366,lower,Passive
8980-6102,-0.001413869,0.15776764,1.834880918,-0.10397974924662234,higher,Passive
8980-6103,-0.864793374,0.285702078,1.810831606,0.733000428469313,lower,Passive
8980-6104,-0.02200418,0.306592471,4.000238955,-0.04982686488557886,higher,Unclassified
8980-9101,-0.340219153,-0.427025567,22.69541025,0.4371172796380438,lower,SFG
8980-9102,-0.503383249,-0.189367434,9.492483854,0.5633198094104452,lower,SFG
8981-12701,1.928662737,0.781589857,0.343703423,1.608191254583341,lower,Passive
8981-12702,-0.644194336,-0.043916565,22.49967813,0.6425192057698631,lower,SFG
8981-12703,0.074442593,0.127410518,17.87293482,-0.3521276133504436,higher,AGN
8981-12704,-0.739848035,-0.0134469,4.805031657,0.685804446217082,lower,Unclassified
8981-12705,-0.953635266,0.143549145,16.4577775,0.7615194652954038,lower,SFG
8981-1901,-0.185172145,-0.066334466,9.340962887,0.25894698644430303,lower,SFG
8981-1902,-0.504766661,-0.198290978,9.261422873,0.5642092088231564,lower,SFG
8981-3701,0.655535963,0.58861851,0.783532247,4.477772301049796,lower,Passive
8981-3702,-0.486317562,-0.476143765,47.47259808,0.5521365702787333,lower,SFG
8981-3703,-0.471645331,-0.198441513,98.80702591,0.5421977119005116,lower,SFG
8981-3704,-0.518566934,-0.19316178,46.29094505,0.5729451714192172,lower,SFG
8981-6101,0.111571879,0.453079384,13.90944672,-0.5118753949833084,higher,AGN
8981-6102,0.030758922,0.03793138,0.63879621,-0.1987589994485901,higher,Passive
8981-6103,-0.270507449,-0.110011647,8.920810938,0.3662405620311322,lower,SFG
8981-6104,0.05567104,0.889099905,8.10756743,-0.2822601094550572,higher,AGN
8981-9101,-0.044571702,0.131058081,2.832874715,0.004548103541068826,higher,Passive
8981-9102,-0.756317667,0.052336293,13.27606535,0.6925758688674262,lower,SFG
8985-12701,-0.493003966,-0.044156928,29.82889843,0.5565654332310402,lower,SFG
8985-12702,0.04642053,0.341289593,3.784758151,-0.250107567064098,higher,Unclassified
8985-12703,-0.041021998,0.519790455,10.99615645,-0.003686382166272484,higher,AGN
8985-12704,-0.766193121,0.077322067,16.25031376,0.6965495919387177,lower,SFG
8985-12705,-0.433954499,-0.378875002,7.272353053,0.5151872736129829,lower,SFG
8985-1901,-0.896843781,0.340924078,79.95021057,0.7437163730929687,lower,SFG
8985-1902,-0.131425996,-0.02265953,14.14173436,0.1757438752946754,lower,SFG
8985-3701,-0.642989973,0.061958107,39.67869282,0.6419267784993782,lower,SFG
8985-3702,-0.456343841,-0.523802134,7.209721923,0.5314972140997912,lower,SFG
8985-3703,-0.139329705,0.314453242,8.506366968,0.18889994695072332,higher,AGN
8985-3704,-0.575930106,0.054596433,63.53220177,0.6067870333775439,lower,SFG
8985-6101,-0.710543201,-0.167882022,0.622064713,0.6732887102451746,lower,Passive
8985-6102,-0.404117911,-0.265927301,16.29921818,0.49215364274808904,lower,SFG
